activity;sampleId;stamp;alpha;beta;gamma;x;y;z
hands;Hands_Id1;1635417303875;346.403;72.2;17.6;0;-0.1;-0.30004
hands;Hands_Id1;1635417303936;346.1;73.3;17.7;0;0;-0.1
hands;Hands_Id1;1635417303987;345.903;73.8;17.7;0;0;0
hands;Hands_Id1;1635417304043;345.1;75.101;18.7;0.1;-0.1;-0.5
hands;Hands_Id1;1635417304103;344.205;76.2;19.5;0;0;-0.1
hands;Hands_Id1;1635417304162;343.6;76.7;20;0;0;-0.2
hands;Hands_Id1;1635417304215;342.705;77.4;20.902;0;0;-0.30004
hands;Hands_Id1;1635417304267;342.205;77.9;21.3;0;0;-0.4
hands;Hands_Id1;1635417304323;341.705;78.101;21.703;0;0;-0.1
hands;Hands_Id1;1635417304359;342.1;77.801;21.402;0;0;-0.1
hands;Hands_Id1;1635417304396;342.3;77.7;21.3;0;0;-0.1
hands;Hands_Id1;1635417304454;342.903;77.4;20.8;0.1;0;-0.30004
hands;Hands_Id1;1635417304513;344;76.5;19.6;0;-0.1;0.1
hands;Hands_Id1;1635417304574;344.6;76;19.402;0;0;-0.30004
hands;Hands_Id1;1635417304630;346;75.101;18.3;0.1;0;0.1
hands;Hands_Id1;1635417304695;346.903;73.9;17.6;-0.2;0.2;0.6001
hands;Hands_Id1;1635417304758;348;73;16.6;0;0;0.5
hands;Hands_Id1;1635417304815;348.3;72.8;16.5;0;0;0.4
hands;Hands_Id1;1635417304873;347.5;74.101;18.6;0.30004;-0.1;0.8
hands;Hands_Id1;1635417304951;345.1;76;23;0.30004;-0.2;-0.6001
hands;Hands_Id1;1635417305130;346.403;75;21.6;0;-0.2;-0.1
hands;Hands_Id2;1635417319547;335.903;66.4;7;-0.2;-0.1;0.6001
hands;Hands_Id2;1635417319611;334.8;65.5;7.4;0.1;0.30004;0.2
hands;Hands_Id2;1635417319695;333.5;64.5;7.2;-0.2;-0.1;-0.4
hands;Hands_Id2;1635417319765;333.705;63.7;6.801;0.4;0.4;0.7001
hands;Hands_Id2;1635417319850;332.6;64.5;7.4;0;0;-0.1
hands;Hands_Id2;1635417319907;332.5;64.9;7;-0.1;-0.30004;-0.30004
hands;Hands_Id2;1635417319959;331.8;65.4;7;-0.2;-0.30004;-0.30004
hands;Hands_Id2;1635417320041;331.705;65.7;6.1005;0.1;-0.2;-0.4
hands;Hands_Id2;1635417320100;331.6;65.8;5.6005;-0.1;-0.30004;-0.5
hands;Hands_Id2;1635417320156;331.3;64.9;4.7;-0.1;0.30004;-0.1
hands;Hands_Id2;1635417320215;331.903;63.906;3.4004;0.2;0.1;0.2
hands;Hands_Id2;1635417320272;332.1;62.906;2.5;0.2;0.2;0
hands;Hands_Id2;1635417320333;331.6;62.1;2.7;0.1;0.2;0.5
hands;Hands_Id2;1635417320388;330.903;61.804;2.9004;-0.2;0.2;0.30004
hands;Hands_Id2;1635417320443;330.6;61.2;3.1;-0.2;0.2;0.4
hands;Hands_Id2;1635417320499;330.3;60.906;3.2;-0.1;0.2;0.30004
hands;Hands_Id2;1635417320556;330;60.7;3.6;-0.2;0.2;0.4
hands;Hands_Id2;1635417320617;329.5;61;4.2;-0.2;0.1;0
hands;Hands_Id2;1635417320672;329.205;61.304;4.801;-0.2;0;0.1
hands;Hands_Id2;1635417320725;329.1;61.906;5.301;-0.2;0;-0.1
hands;Hands_Id2;1635417320779;329.8;62.804;4.9;0.1;0;-0.30004
hands;Hands_Id2;1635417320845;330.6;63.2;4.3;0.30004;-0.1;0
hands;Hands_Id2;1635417320904;331.403;63.6;3.7;0.2;-0.2;-0.1
hands;Hands_Id2;1635417320961;332.403;63.804;2.9004;0.30004;-0.2;0
hands;Hands_Id2;1635417321022;334.205;64;1;0.4;-0.1;0.1
hands;Hands_Id2;1635417321081;336;64.5;-1.2002;0.4;0;-0.1
hands;Hands_Id2;1635417321144;336.5;64.3;-2;0.30004;0.1;0.1
hands;Hands_Id2;1635417321201;335.6;64.101;-1.2002;-0.2;0;0.1
hands;Hands_Id2;1635417321261;334.403;64.3;-0.2;-0.4;-0.1;0
hands;Hands_Id2;1635417321319;334;64.601;-0.4;-0.4;-0.30004;0.1
hands;Hands_Id2;1635417321378;334.6;64.8;-1.3;-0.30004;0.2;-0.1
hands;Hands_Id2;1635417321439;334.6;64.8;-1.5;0.2;0.2;0.2
hands;Hands_Id2;1635417321510;333.1;65.101;0;-0.4;-0.2;-0.2
hands;Hands_Id2;1635417321568;331.3;65.2;1.7002;-0.30004;0.1;-0.2
hands;Hands_Id2;1635417321653;330.705;64.601;2.6;-0.2;0;0.2
hands;Hands_Id2;1635417321718;331.5;64.5;1.9001;0;0.1;0.1
hands;Hands_Id2;1635417321779;333.1;64.601;0.9;0;-0.1;0
hands;Hands_Id2;1635417321860;336.6;65.5;-1.3;0.1;-0.2;-0.1
hands;Hands_Id2;1635417321916;338.705;65.8;-2.5;0.4;0;-0.1
hands;Hands_Id2;1635417321977;339.403;65.8;-2.2;0.2;0;-0.2
hands;Hands_Id2;1635417322030;340.6;65.101;-2.4004;0.2;-0.2;0.7001
hands;Hands_Id2;1635417322113;342.705;65.601;-3.8003;0.6001;0.30004;-0.1
hands;Hands_Id2;1635417322192;347.1;67.4;-7.2;0.7001;0.1;-0.4
hands;Hands_Id2;1635417322255;347;68;-7.1005;0.2;-0.1;-0.2
hands;Hands_Id2;1635417322316;346.3;68.3;-6.4;-0.1;0;0.30004
hands;Hands_Id2;1635417322376;346.5;69;-7;-0.4;-0.1;0
hands;Hands_Id2;1635417322434;345.705;69.4;-6;-0.1;0.1;0
hands;Hands_Id2;1635417322493;343.6;70.101;-3.7;-0.7001;-0.1;0
hands;Hands_Id2;1635417322557;342.1;70.7;-1.9001;-0.7001;-0.2;-0.30004
hands;Hands_Id2;1635417322619;342.403;72.2;-2;-0.6001;-0.6001;-1.1
hands;Hands_Id2;1635417322680;345.8;72;-6;-0.30004;-0.7001;-1.2002
hands;Hands_Id2;1635417322741;349.3;70.3;-9.4;0.2;-0.5;-0.7001
hands;Hands_Id2;1635417322799;350.3;67.2;-10.3;0;-0.7001;-1.1
hands;Hands_Id2;1635417322864;349.1;60.304;-6.5;-0.5;-1.3;-1.2002
hands;Hands_Id2;1635417322923;349.6;53.804;-5.5;1.1;0.6001;2.6
hands;Hands_Id2;1635417322979;348.903;50.304;-5.1005;0.7001;0.6001;2.6
hands;Hands_Id2;1635417323037;349;48.7;-4.9;0.6001;0.9;2.9004
hands;Hands_Id2;1635417323095;348.403;48.7;-3.9004;0.4;0.7001;-0.1
hands;Hands_Id2;1635417323159;347.1;46.7;-1.2002;-0.1;0.1;-0.7001
hands;Hands_Id2;1635417323224;346;43.7;0.30004;-0.1;-0.30004;-0.9
hands;Hands_Id2;1635417323284;345.205;41.1;-0.4;0.2;-0.5;0.4
hands;Hands_Id2;1635417323347;345.3;42.304;-2;-0.1;-0.1;0.8
hands;Hands_Id2;1635417323408;345.705;43.804;-3;0.2;0.2;-0.30004
hands;Hands_Id2;1635417323466;346;43.804;-3.4004;0.5;0.2;0.30004
hands;Hands_Id2;1635417323525;345.5;43.7;-3.7;0.2;0;0
hands;Hands_Id2;1635417323581;345;43.1;-3.6;0.30004;0;-0.2
hands;Hands_Id2;1635417323638;344.1;42.6;-3.5;0.30004;-0.1;0
hands;Hands_Id2;1635417323699;343.6;42;-3;-0.30004;-0.1;-0.2
hands;Hands_Id2;1635417323757;342.3;39.906;-0.4;0.2;0.9;0.5
hands;Hands_Id2;1635417323820;341.705;34.5;5.4;1.1;0.2;-0.5
hands;Hands_Id2;1635417323881;340.403;31.6;11.201;1;0.4;-3.6
hands;Hands_Id2;1635417323943;338.205;28.6;14.701;-0.8;-1.6;-1.6
hands;Hands_Id2;1635417324012;337.403;22.703;10;-2;-1.2002;-1
hands;Hands_Id2;1635417324073;334.5;22;5.2;0.4;-2.1;7.5
hands;Hands_Id2;1635417324138;332.5;28.5;1.2002;-1.1;-0.5;2.2
hands;Hands_Id2;1635417324201;333.1;32.1;2.6;0.1;-0.7001;1.7002
hands;Hands_Id2;1635417324261;333.705;34.9;2.9004;2.4004;-0.8;-1.6
hands;Hands_Id2;1635417324363;328.403;35.4;4.6005;0.4;-1.3;-1.9001
hands;Hands_Id2;1635417324422;316.705;34;6.4;-2.3003;-2.1;-2.1
hands;Hands_Id2;1635417324479;317.3;31.203;2;-2.7;0.6001;2.6
hands;Hands_Id2;1635417324537;322.403;31.703;-0.6001;0.2;-0.2;0.5
hands;Hands_Id2;1635417324594;326.205;31.6;-2.4004;1.9001;1;1.2002
hands;Hands_Id2;1635417324656;328.3;32.1;-3;0.30004;0.1;2.4004
hands;Hands_Id2;1635417324716;330.403;36.304;-0.8;0.5;0.30004;-0.8
hands;Hands_Id2;1635417324775;332.3;37.6;0.8;-0.30004;0.1;-2.8003
hands;Hands_Id2;1635417324834;333.205;36.2;-0.6001;0.30004;0.2;-0.6001
hands;Hands_Id2;1635417324894;334;35;-2.2;0.7001;0.1;1.2002
hands;Hands_Id2;1635417324957;334;35.1;-2.7;0.4;-0.1;1.3
hands;Hands_Id2;1635417325017;334.1;35.9;-2.5;-0.1;-0.1;-0.2
hands;Hands_Id2;1635417325077;334.3;36.4;-3;-0.2;-0.2;-0.4
hands;Hands_Id2;1635417325138;334.705;35.9;-4.4;-0.1;-0.4;0.7001
hands;Hands_Id2;1635417325199;335.705;36.1;-7.301;0.1;-0.7001;3.8003
hands;Hands_Id2;1635417325265;337;40;-6.6005;0.8;-0.2;2
hands;Hands_Id2;1635417325322;338.205;45.406;-4.1005;0.30004;-0.2;-1
hands;Hands_Id2;1635417325379;338.5;51.6;-2;-0.4;-0.7001;-3
hands;Hands_Id2;1635417325439;338.903;54;-1.4001;-0.9;-0.2;-4.4
hands;Hands_Id2;1635417325497;339.5;52.1;-3.2;0.4;-0.2;0.9
hands;Hands_Id2;1635417325561;340;51.7;-4.5;0.1;0;0.8
hands;Hands_Id2;1635417325619;340.6;51.6;-5.301;0.1;0.2;0.8
hands;Hands_Id2;1635417325677;341.705;52.304;-6.2;-0.5;0.4;0.7001
hands;Hands_Id2;1635417325738;342.6;53.406;-6.5;-0.5;0.8;0.2
hands;Hands_Id2;1635417325805;343.8;54.804;-7;-0.4;1.4001;0.4
hands;Hands_Id2;1635417325864;345.705;56.1;-6.1005;0.1;0.6001;0.1
hands;Hands_Id2;1635417325923;346.8;57.406;-4.6005;0.4;0.8;-0.1
hands;Hands_Id2;1635417325981;346.705;58.7;-1.3;-0.1;0;0.30004
hands;Hands_Id2;1635417326038;346.705;60.406;1.1;0.1;-0.1;-1
hands;Hands_Id2;1635417326105;345.1;63;2;0.4;0.1;-0.2
hands;Hands_Id2;1635417326170;344.205;69.5;-0.30004;0.30004;-0.30004;0.5
hands;Hands_Id2;1635417326230;344.5;72.4;-1.4001;0.30004;-0.7001;-0.5
hands;Hands_Id2;1635417326291;346.705;73.2;-3.5;-0.1;-1.2002;0.4
hands;Hands_Id2;1635417326352;352;76;-10.9;0.9;-0.5;-0.30004
hands;Hands_Id2;1635417326418;345.5;73;-4.9;1.1;-0.30004;1.9001
hands;Hands_Id2;1635417326479;340.1;72.4;0.5;0.7001;-0.5;2.1
hands;Hands_Id2;1635417326542;331.705;70.4;12.201;1;0.2;-0.4
hands;Hands_Id2;1635417326600;327.903;64.5;24.5;0.7001;-0.1;-0.9
hands;Hands_Id2;1635417326661;327.205;59.1;32.9;-0.8;-0.8;-0.8
hands;Hands_Id2;1635417326721;326;56.1;36.2;-1.2002;-0.8;-0.30004
hands;Hands_Id2;1635417326779;326.3;55.304;36.5;-1.6;-0.4;0.30004
hands;Hands_Id2;1635417326839;327.3;57.406;32.6;-1.8;-0.6001;-0.1
hands;Hands_Id2;1635417326899;331.403;60.6;23.203;-0.8;-1.1;-0.8
hands;Hands_Id2;1635417326966;339.705;62.5;11.601;-0.1;-2.3003;-0.8
hands;Hands_Id2;1635417327029;351;61.5;-0.6001;-0.2;-3.4004;-2.6
hands;Hands_Id2;1635417327088;1;56.7;-10.101;1.1;-2.5;-1.3
hands;Hands_Id2;1635417327149;6.5;50.406;-15.601;1.9001;-0.1;0.6001
hands;Hands_Id2;1635417327212;7.2;44.304;-16.3;1.2002;0.6001;1.7002
hands;Hands_Id2;1635417327280;6;38.804;-15.701;1;1.5;2.2
hands;Hands_Id2;1635417327341;3.9004;34.5;-13.8;1.4001;2.3003;3.8003
hands;Hands_Id2;1635417327399;0.8;33.9;-10.4;1.2002;2.1;3.3003
hands;Hands_Id2;1635417327459;357;35.9;-6.7;0.8;0.7001;1.3
hands;Hands_Id2;1635417327518;352.705;38;-2.2;-0.7001;-0.4;-0.7001
hands;Hands_Id2;1635417327585;349.8;39.2;1.1;-1;-0.5;-1.2002
hands;Hands_Id2;1635417327648;348;40.7;2;-0.7001;0.1;-0.6001
hands;Hands_Id2;1635417327709;347.903;41.804;1.6;-0.2;0.2;0
hands;Hands_Id2;1635417327772;347.8;43;0.8;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417327811;347.705;43.6;0.6001;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417327872;347.1;44.304;0.7001;-0.2;-0.2;0.1
hands;Hands_Id2;1635417327931;346;45.1;1.5;-0.4;-0.30004;-0.1
hands;Hands_Id2;1635417327992;344.903;45.6;2.3003;-0.2;0;-0.2
hands;Hands_Id2;1635417328049;344.403;45;3.5;-0.4;0;0.7001
hands;Hands_Id2;1635417328116;345.1;45.1;4.1005;0.1;0.4;1.2002
hands;Hands_Id2;1635417328171;345.6;47.406;4.1005;0.1;0.30004;1
hands;Hands_Id2;1635417328229;346;51.906;3.1;0.2;-0.2;0.2
hands;Hands_Id2;1635417328289;346.403;56.906;1.5;0;-0.6001;-0.9
hands;Hands_Id2;1635417328349;347.205;60.7;0.4;-0.2;-0.7001;-1.4001
hands;Hands_Id2;1635417328410;348.903;63.406;-1;-0.1;-0.7001;-1.7002
hands;Hands_Id2;1635417328469;350.903;64.3;-2.9004;0.1;-0.2;-1.3
hands;Hands_Id2;1635417328531;352.8;64.601;-5.2;0.1;-0.1;-0.8
hands;Hands_Id2;1635417328592;353.903;64.2;-6.5;-0.4;0.4;-1.1
hands;Hands_Id2;1635417328657;354.5;61.7;-5.4;-1.3;0.2;-0.6001
hands;Hands_Id2;1635417328722;356.6;60.2;-7.1005;0.6001;0.6001;0
hands;Hands_Id2;1635417328778;357.3;58.5;-7.1005;1;0.2;0
hands;Hands_Id2;1635417328832;357.205;58.1;-7.7;1;0;0.7001
hands;Hands_Id2;1635417328891;355.3;57.406;-5.7;0.5;0.5;-0.5
hands;Hands_Id2;1635417328957;352.903;57.2;-3.8003;0.30004;0.1;1
hands;Hands_Id2;1635417329018;350.403;58.304;-2.2;1.3;1;0.30004
hands;Hands_Id2;1635417329079;346.1;59.6;0.6001;0.7001;0.1;0.5
hands;Hands_Id2;1635417329138;342.403;62.5;1.7002;0.1;-1;0
hands;Hands_Id2;1635417329199;340.5;63.804;2;-0.5;-1.8;-1
hands;Hands_Id2;1635417329264;341;64.101;0.7001;-0.1;-1.6;-0.5
hands;Hands_Id2;1635417329326;341.903;62.7;-0.30004;-0.2;-1.2002;-0.8
hands;Hands_Id2;1635417329387;343.3;59.7;-0.30004;-0.4;-0.9;-0.9
hands;Hands_Id2;1635417329448;346.3;56.1;-1.4001;0.1;-0.6001;-0.7001
hands;Hands_Id2;1635417329508;347.6;51.6;-2.2;0.2;-1;-0.9
hands;Hands_Id2;1635417329571;348.6;46.2;-3.2;0;-0.1;0.5
hands;Hands_Id2;1635417329635;349.705;41.406;-4.9;0.1;0.30004;1.9001
hands;Hands_Id2;1635417329693;350.205;39.2;-6.2;0.30004;1.2002;2
hands;Hands_Id2;1635417329753;350.3;38.1;-6.6005;0.2;1.3;1.8
hands;Hands_Id2;1635417329811;350;38.304;-6.4;0.1;1;1.2002
hands;Hands_Id2;1635417329879;349.5;39.406;-5.9;-0.1;0.4;0.6001
hands;Hands_Id2;1635417329937;349.1;40.5;-5.4;-0.2;-0.30004;0.4
hands;Hands_Id2;1635417329992;348.903;41.5;-5.2;-0.2;-0.4;0.4
hands;Hands_Id2;1635417330049;349;43;-4.9;0;-0.2;0.30004
hands;Hands_Id2;1635417330109;349.403;44.5;-4.801;0.2;-0.1;0.1
hands;Hands_Id2;1635417330176;350;46.804;-4.7;0.1;0;-0.30004
hands;Hands_Id2;1635417330238;350.403;48.7;-5;0.4;0.1;-0.6001
hands;Hands_Id2;1635417330296;350.6;50.5;-5.5;0.7001;0.1;-1.1
hands;Hands_Id2;1635417330357;349.6;50.906;-4.801;0.2;0;-1.4001
hands;Hands_Id2;1635417330421;348.5;50.5;-4.7;-0.1;0;-0.2
hands;Hands_Id2;1635417330475;347.5;50;-4.7;-0.1;0.1;0.2
hands;Hands_Id2;1635417330533;346.5;49.7;-4.801;-0.30004;-0.1;0.4
hands;Hands_Id2;1635417330590;345.705;49.5;-4.6005;-0.2;-0.1;0.2
hands;Hands_Id2;1635417330648;344.8;48.906;-4.3;-0.30004;0.1;0.30004
hands;Hands_Id2;1635417330714;344.5;48.7;-4.2;0;0.2;0.5
hands;Hands_Id2;1635417330769;344.403;48.7;-4.4;0.30004;0.2;0.8
hands;Hands_Id2;1635417330828;344;49.6;-3.8003;0.1;0;0.1
hands;Hands_Id2;1635417330891;343.205;51;-3.3003;0;-0.2;-0.30004
hands;Hands_Id2;1635417330953;342.3;52.2;-3;-0.30004;-0.4;-0.6001
hands;Hands_Id2;1635417331022;341.705;52.406;-2.4004;-0.5;-0.2;-0.8
hands;Hands_Id2;1635417331082;341.8;50.2;0.1;-0.9;0.30004;0.5
hands;Hands_Id2;1635417331145;343.705;50.804;-0.30004;-0.6001;0.30004;1.1
hands;Hands_Id2;1635417331202;345.5;53.1;-1.9001;0.30004;0.30004;0
hands;Hands_Id2;1635417331262;347;55.406;-3;0.1;-0.30004;-0.4
hands;Hands_Id2;1635417331354;349.903;58.5;-6.1005;-0.1;-0.7001;-1.2002
hands;Hands_Id2;1635417331416;352.205;59;-8.3;0.1;-0.6001;-1.2002
hands;Hands_Id2;1635417331475;353.1;57.2;-7.6005;-0.1;-0.1;-1.6
hands;Hands_Id2;1635417331534;353.6;53.804;-6.801;-0.5;-0.4;0.4
hands;Hands_Id2;1635417331595;354.8;51.906;-8.201;0.8;0.4;1.1
hands;Hands_Id2;1635417331656;355.403;50.804;-8.5;1;0.6001;1
hands;Hands_Id2;1635417331716;355.3;50.6;-8.4;0.9;0.4;0.5
hands;Hands_Id2;1635417331772;354.8;50.6;-8;0.4;0;0.1
hands;Hands_Id2;1635417331829;354.1;50.7;-7.7;0.30004;-0.1;-0.4
hands;Hands_Id2;1635417331893;352.8;50.304;-7;0;-0.2;-0.5
hands;Hands_Id2;1635417331946;351.903;49.906;-6.4;-0.2;-0.2;-0.5
hands;Hands_Id2;1635417332001;350.705;49.2;-5.9;-0.2;-0.1;-0.2
hands;Hands_Id2;1635417332062;350;48.6;-5.801;-0.1;0.1;0
hands;Hands_Id2;1635417332120;349.403;48;-6.2;0.2;0.2;0.1
hands;Hands_Id2;1635417332181;348.6;47.2;-6.2;0.1;0.2;0.5
hands;Hands_Id2;1635417332231;348;47;-6.2;0.1;0.30004;0.5
hands;Hands_Id2;1635417332290;347.205;47.2;-5.9;0;0.2;0.30004
hands;Hands_Id2;1635417332350;346.205;47.804;-5.4;-0.2;-0.2;-0.30004
hands;Hands_Id2;1635417332409;345.1;48.406;-4.801;-0.30004;-0.30004;-0.6001
hands;Hands_Id2;1635417332473;344.403;48.5;-4.6005;-0.5;-0.4;-0.6001
hands;Hands_Id2;1635417332533;344.205;48;-5;-0.2;0;0.2
hands;Hands_Id2;1635417332590;344.205;47.7;-5.4;0;0.30004;0.8
hands;Hands_Id2;1635417332648;344.403;48.304;-5.6005;0.2;0.30004;0.5
hands;Hands_Id2;1635417332709;344.6;49.406;-5.7;0;0;-0.2
hands;Hands_Id2;1635417332771;344.705;50.5;-5.801;-0.1;-0.30004;-0.7001
hands;Hands_Id2;1635417332831;344.8;50.906;-5.9;-0.2;-0.4;-0.6001
hands;Hands_Id2;1635417332889;345.1;51.1;-6.2;0;-0.2;-0.2
hands;Hands_Id2;1635417332949;345.3;51.2;-6.4;-0.1;-0.1;0.2
hands;Hands_Id2;1635417333009;345.6;51.406;-6.6005;0;0.1;0.2
hands;Hands_Id2;1635417333067;346.205;52;-6.9;0.1;0.1;0.1
hands;Hands_Id2;1635417333132;346.903;53.304;-7.5;0;0;-0.2
hands;Hands_Id2;1635417333188;347.5;54.5;-8;0;0;-0.30004
hands;Hands_Id2;1635417333244;348.1;55.406;-8.3;0;-0.1;-0.2
hands;Hands_Id2;1635417333289;348.705;56;-8.8;0;-0.1;-0.2
hands;Hands_Id2;1635417333347;349.403;56.6;-9.601;-0.2;-0.30004;0
hands;Hands_Id2;1635417333410;350.903;58.1;-11.5;-0.1;-0.2;-0.2
hands;Hands_Id2;1635417333473;353.205;59.2;-14;0.6001;0;0.1
hands;Hands_Id2;1635417333532;355.5;59.5;-15.8;0.2;-0.1;-0.2
hands;Hands_Id2;1635417333595;356.6;60.1;-16.6;0.1;-0.1;-0.30004
hands;Hands_Id2;1635417333653;358;61;-18.2;0.2;0;-0.4
hands;Hands_Id2;1635417333710;359.5;61.5;-19.902;0.30004;0;-0.30004
hands;Hands_Id2;1635417333767;0.2;61.5;-20.8;0;-0.1;-0.2
hands;Hands_Id2;1635417333825;0.30004;61.2;-21.203;0;0;0.1
hands;Hands_Id2;1635417333890;359.403;60.6;-20.8;-0.1;-0.1;0
hands;Hands_Id2;1635417333947;358.1;59.906;-19.902;-0.2;-0.1;-0.2
hands;Hands_Id2;1635417334008;356.5;58.906;-18.3;-0.30004;-0.2;-0.5
hands;Hands_Id2;1635417334069;354.705;57.406;-16.6;-0.4;-0.30004;-0.2
hands;Hands_Id2;1635417334129;353.205;55;-14.701;0;0;-0.4
hands;Hands_Id2;1635417334194;351.903;51.5;-12.3;0.4;0.4;0.6001
hands;Hands_Id2;1635417334254;351;48.1;-12.201;0.6001;0.7001;1.6
hands;Hands_Id2;1635417334315;348.8;44.6;-11.9;0.4;0.5;2.6
hands;Hands_Id2;1635417334374;347.8;43.406;-12;0.30004;0.30004;1.8
hands;Hands_Id2;1635417334437;347.205;43.6;-11.8;0.2;0.1;0.8
hands;Hands_Id2;1635417334496;347.1;44.6;-11.601;-0.1;-0.2;0.1
hands;Hands_Id2;1635417334555;347;45.6;-11.101;-0.2;-0.2;-0.1
hands;Hands_Id2;1635417334622;346.903;46.2;-10.9;0;-0.1;0.2
hands;Hands_Id2;1635417334679;346.8;46.6;-10.701;0;0.1;0.30004
hands;Hands_Id2;1635417334743;346.705;47;-10.5;-0.1;0;0.2
hands;Hands_Id2;1635417334809;346.705;48;-10.201;-0.2;-0.1;-0.1
hands;Hands_Id2;1635417334858;346.8;48.406;-10.101;-0.1;0;-0.2
hands;Hands_Id2;1635417334907;347;48.7;-10.101;-0.2;-0.1;-0.30004
hands;Hands_Id2;1635417334962;347.3;49;-10.3;-0.2;-0.1;-0.8
hands;Hands_Id2;1635417335007;347.5;48.1;-10.5;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417335062;347.5;46;-10.701;0.30004;0.1;0.5
hands;Hands_Id2;1635417335119;347.403;44.906;-10.4;0.6001;0.30004;1.5
hands;Hands_Id2;1635417335191;347.1;44.7;-10.101;0.4;0.2;1.2002
hands;Hands_Id2;1635417335253;346.8;45.2;-9.601;0.1;0.1;0.4
hands;Hands_Id2;1635417335308;346.705;45.906;-9.201;0.1;-0.1;0.30004
hands;Hands_Id2;1635417335367;346.5;46.7;-8.9;-0.1;-0.2;-0.2
hands;Hands_Id2;1635417335426;346.403;47.5;-8.5;-0.2;-0.2;-0.4
hands;Hands_Id2;1635417335482;346.403;48;-8.4;-0.2;-0.1;-0.30004
hands;Hands_Id2;1635417335539;346.5;47.906;-8.6;0;0;0.30004
hands;Hands_Id2;1635417335598;346.5;47.304;-8.701;0.1;0.1;0.5
hands;Hands_Id2;1635417335650;346.5;47;-8.701;0.1;0.2;0.5
hands;Hands_Id2;1635417335703;346.5;46.804;-8.6;0.1;0.2;0.7001
hands;Hands_Id2;1635417335765;346.6;46.7;-8.701;0.2;0.2;1.2002
hands;Hands_Id2;1635417335825;346.903;47.2;-8.9;0.1;0.1;0.4
hands;Hands_Id2;1635417335885;347.5;48.906;-9.1;0.2;0.1;-0.2
hands;Hands_Id2;1635417335944;347.705;50.906;-9.5;-0.2;-0.4;-0.1
hands;Hands_Id2;1635417336002;346.5;53.7;-9;-0.30004;-0.4;-0.5
hands;Hands_Id2;1635417336067;346.403;55.6;-9.1;-0.30004;-0.5;-0.7001
hands;Hands_Id2;1635417336123;347;58.5;-10;-0.30004;-0.6001;-1
hands;Hands_Id2;1635417336182;347.903;60.304;-10.8;-0.4;-0.6001;-1.1
hands;Hands_Id2;1635417336237;349;61.406;-11.3;-0.4;-0.5;-1.9001
hands;Hands_Id2;1635417336300;350.5;61.906;-11.601;-0.1;-0.2;-1.6
hands;Hands_Id2;1635417336367;351.205;59.906;-12.601;0.5;0.1;0.6001
hands;Hands_Id2;1635417336430;350.8;57.6;-13;0.6001;0.30004;1.1
hands;Hands_Id2;1635417336491;350.205;56.304;-12.701;0.2;0.2;0.5
hands;Hands_Id2;1635417336551;350;56.1;-12.5;0;0;0.30004
hands;Hands_Id2;1635417336607;350;56.304;-12.5;0;-0.1;-0.2
hands;Hands_Id2;1635417336668;350.1;56.7;-12.5;-0.2;-0.2;-0.4
hands;Hands_Id2;1635417336729;350;56.906;-12.4;-0.1;-0.1;-0.30004
hands;Hands_Id2;1635417336787;349.8;56.7;-12.4;0;0;-0.1
hands;Hands_Id2;1635417336839;349.6;56.5;-12.4;-0.1;0;0.2
hands;Hands_Id2;1635417336897;349.3;56.2;-12.101;0;0.1;0.1
hands;Hands_Id2;1635417336960;349.403;56.1;-12.201;0;0;0
hands;Hands_Id2;1635417337010;349.403;56.1;-12.4;0;-0.1;0
hands;Hands_Id2;1635417337073;349.5;56.2;-12.4;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417337109;349.403;56.304;-12.3;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417337120;349.403;56.304;-12.3;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417337131;349.403;56.304;-12.3;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417337141;349.403;56.304;-12.3;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417337152;349.403;56.304;-12.3;-0.1;-0.1;-0.1
hands;Hands_Id2;1635417337218;349.403;56.304;-12.3;0;0;0
hands;Hands_Id2;1635417337277;349.705;56.406;-12.601;0.2;0;0.1
hands;Hands_Id2;1635417337367;349.403;56.304;-12.4;0;-0.2;-0.2
hands;Hands_Id2;1635417337444;349.403;56;-12.5;0.1;0;0.2
hands;Hands_Id2;1635417337498;349.403;55.6;-12.201;0;0;-0.4
hands;Hands_Id2;1635417337592;349.1;55.1;-10.9;-0.2;-0.2;-0.9
hands;Hands_Id2;1635417337651;348.205;54.304;-8.701;-0.4;-0.5;-1
hands;Hands_Id2;1635417337706;347.8;52.5;-8;-0.1;-0.30004;-1.1
hands;Hands_Id2;1635417337764;348.403;50.1;-10.4;0.2;0;0.8
hands;Hands_Id2;1635417337824;348.6;44.304;-11.3;1.2002;0.5;3.5
hands;Hands_Id2;1635417337883;348.205;41.906;-13.3;0.7001;0.2;3.1
hands;Hands_Id2;1635417337947;347.6;40.906;-12.601;0;-0.2;1.4001
hands;Hands_Id2;1635417338007;347.3;41.906;-11.701;-0.2;-0.2;0
hands;Hands_Id2;1635417338066;347.6;42.906;-11;-0.1;-0.30004;-0.4
